fulldate,DateID,week day,Month ID,Month Discription,Year ID,Quarter ID,month_ind,year_ind
2018-06-14,20180614,3,6,June,2018,2,0,0
2018-06-15,20180615,4,6,June,2018,2,0,0
2018-06-16,20180616,5,6,June,2018,2,0,0
2018-06-17,20180617,6,6,June,2018,2,0,0
2018-06-18,20180618,0,6,June,2018,2,0,0
2018-06-19,20180619,1,6,June,2018,2,0,0
2018-06-20,20180620,2,6,June,2018,2,0,0
2018-06-21,20180621,3,6,June,2018,2,0,0
2018-06-22,20180622,4,6,June,2018,2,0,0
2018-06-23,20180623,5,6,June,2018,2,0,0
2018-06-24,20180624,6,6,June,2018,2,0,0
2018-06-25,20180625,0,6,June,2018,2,0,0
2018-06-26,20180626,1,6,June,2018,2,0,0
2018-06-27,20180627,2,6,June,2018,2,0,0
2018-06-28,20180628,3,6,June,2018,2,0,0
2018-06-29,20180629,4,6,June,2018,2,0,0
2018-06-30,20180630,5,6,June,2018,2,0,0
2018-07-01,20180701,6,7,July,2018,3,0,0
2018-07-02,20180702,0,7,July,2018,3,0,0
2018-07-03,20180703,1,7,July,2018,3,0,0
2018-07-04,20180704,2,7,July,2018,3,0,0
2018-07-05,20180705,3,7,July,2018,3,0,0
2018-07-06,20180706,4,7,July,2018,3,0,0
2018-07-07,20180707,5,7,July,2018,3,0,0
2018-07-08,20180708,6,7,July,2018,3,0,0
2018-07-09,20180709,0,7,July,2018,3,0,0
2018-07-10,20180710,1,7,July,2018,3,0,0
2018-07-11,20180711,2,7,July,2018,3,0,0
2018-07-12,20180712,3,7,July,2018,3,0,0
2018-07-13,20180713,4,7,July,2018,3,0,0
2018-07-14,20180714,5,7,July,2018,3,0,0
2018-07-15,20180715,6,7,July,2018,3,0,0
2018-07-16,20180716,0,7,July,2018,3,0,0
2018-07-17,20180717,1,7,July,2018,3,0,0
2018-07-18,20180718,2,7,July,2018,3,0,0
2018-07-19,20180719,3,7,July,2018,3,0,0
2018-07-20,20180720,4,7,July,2018,3,0,0
2018-07-21,20180721,5,7,July,2018,3,0,0
2018-07-22,20180722,6,7,July,2018,3,0,0
2018-07-23,20180723,0,7,July,2018,3,0,0
2018-07-24,20180724,1,7,July,2018,3,0,0
2018-07-25,20180725,2,7,July,2018,3,0,0
2018-07-26,20180726,3,7,July,2018,3,0,0
2018-07-27,20180727,4,7,July,2018,3,0,0
2018-07-28,20180728,5,7,July,2018,3,0,0
2018-07-29,20180729,6,7,July,2018,3,0,0
2018-07-30,20180730,0,7,July,2018,3,0,0
2018-07-31,20180731,1,7,July,2018,3,0,0
2018-08-01,20180801,2,8,August,2018,3,0,0
2018-08-02,20180802,3,8,August,2018,3,0,0
2018-08-03,20180803,4,8,August,2018,3,0,0
2018-08-04,20180804,5,8,August,2018,3,0,0
2018-08-05,20180805,6,8,August,2018,3,0,0
2018-08-06,20180806,0,8,August,2018,3,0,0
2018-08-07,20180807,1,8,August,2018,3,0,0
2018-08-08,20180808,2,8,August,2018,3,0,0
2018-08-09,20180809,3,8,August,2018,3,0,0
2018-08-10,20180810,4,8,August,2018,3,0,0
2018-08-11,20180811,5,8,August,2018,3,0,0
2018-08-12,20180812,6,8,August,2018,3,0,0
2018-08-13,20180813,0,8,August,2018,3,0,0
2018-08-14,20180814,1,8,August,2018,3,0,0
2018-08-15,20180815,2,8,August,2018,3,0,0
2018-08-16,20180816,3,8,August,2018,3,0,0
2018-08-17,20180817,4,8,August,2018,3,0,0
2018-08-18,20180818,5,8,August,2018,3,0,0
2018-08-19,20180819,6,8,August,2018,3,0,0
2018-08-20,20180820,0,8,August,2018,3,0,0
2018-08-21,20180821,1,8,August,2018,3,0,0
2018-08-22,20180822,2,8,August,2018,3,0,0
2018-08-23,20180823,3,8,August,2018,3,0,0
2018-08-24,20180824,4,8,August,2018,3,0,0
2018-08-25,20180825,5,8,August,2018,3,0,0
2018-08-26,20180826,6,8,August,2018,3,0,0
2018-08-27,20180827,0,8,August,2018,3,0,0
2018-08-28,20180828,1,8,August,2018,3,0,0
2018-08-29,20180829,2,8,August,2018,3,0,0
2018-08-30,20180830,3,8,August,2018,3,0,0
2018-08-31,20180831,4,8,August,2018,3,0,0
2018-09-01,20180901,5,9,September,2018,3,0,0
2018-09-02,20180902,6,9,September,2018,3,0,0
2018-09-03,20180903,0,9,September,2018,3,0,0
2018-09-04,20180904,1,9,September,2018,3,0,0
2018-09-05,20180905,2,9,September,2018,3,0,0
2018-09-06,20180906,3,9,September,2018,3,0,0
2018-09-07,20180907,4,9,September,2018,3,0,0
2018-09-08,20180908,5,9,September,2018,3,0,0
2018-09-09,20180909,6,9,September,2018,3,0,0
2018-09-10,20180910,0,9,September,2018,3,0,0
2018-09-11,20180911,1,9,September,2018,3,0,0
2018-09-12,20180912,2,9,September,2018,3,0,0
2018-09-13,20180913,3,9,September,2018,3,0,0
2018-09-14,20180914,4,9,September,2018,3,0,0
2018-09-15,20180915,5,9,September,2018,3,0,0
2018-09-16,20180916,6,9,September,2018,3,0,0
2018-09-17,20180917,0,9,September,2018,3,0,0
2018-09-18,20180918,1,9,September,2018,3,0,0
2018-09-19,20180919,2,9,September,2018,3,0,0
2018-09-20,20180920,3,9,September,2018,3,0,0
2018-09-21,20180921,4,9,September,2018,3,0,0
2018-09-22,20180922,5,9,September,2018,3,0,0
2018-09-23,20180923,6,9,September,2018,3,0,0
2018-09-24,20180924,0,9,September,2018,3,0,0
2018-09-25,20180925,1,9,September,2018,3,0,0
2018-09-26,20180926,2,9,September,2018,3,0,0
2018-09-27,20180927,3,9,September,2018,3,0,0
2018-09-28,20180928,4,9,September,2018,3,0,0
2018-09-29,20180929,5,9,September,2018,3,0,0
2018-09-30,20180930,6,9,September,2018,3,0,0
2018-10-01,20181001,0,10,October,2018,4,0,0
2018-10-02,20181002,1,10,October,2018,4,0,0
2018-10-03,20181003,2,10,October,2018,4,0,0
2018-10-04,20181004,3,10,October,2018,4,0,0
2018-10-05,20181005,4,10,October,2018,4,0,0
2018-10-06,20181006,5,10,October,2018,4,0,0
2018-10-07,20181007,6,10,October,2018,4,0,0
2018-10-08,20181008,0,10,October,2018,4,0,0
2018-10-09,20181009,1,10,October,2018,4,0,0
2018-10-10,20181010,2,10,October,2018,4,0,0
2018-10-11,20181011,3,10,October,2018,4,0,0
2018-10-12,20181012,4,10,October,2018,4,0,0
2018-10-13,20181013,5,10,October,2018,4,0,0
2018-10-14,20181014,6,10,October,2018,4,0,0
2018-10-15,20181015,0,10,October,2018,4,0,0
2018-10-16,20181016,1,10,October,2018,4,0,0
2018-10-17,20181017,2,10,October,2018,4,0,0
2018-10-18,20181018,3,10,October,2018,4,0,0
2018-10-19,20181019,4,10,October,2018,4,0,0
2018-10-20,20181020,5,10,October,2018,4,0,0
2018-10-21,20181021,6,10,October,2018,4,0,0
2018-10-22,20181022,0,10,October,2018,4,0,0
2018-10-23,20181023,1,10,October,2018,4,0,0
2018-10-24,20181024,2,10,October,2018,4,0,0
2018-10-25,20181025,3,10,October,2018,4,0,0
2018-10-26,20181026,4,10,October,2018,4,0,0
2018-10-27,20181027,5,10,October,2018,4,0,0
2018-10-28,20181028,6,10,October,2018,4,0,0
2018-10-29,20181029,0,10,October,2018,4,0,0
2018-10-30,20181030,1,10,October,2018,4,0,0
2018-10-31,20181031,2,10,October,2018,4,0,0
2018-11-01,20181101,3,11,November,2018,4,0,0
2018-11-02,20181102,4,11,November,2018,4,0,0
2018-11-03,20181103,5,11,November,2018,4,0,0
2018-11-04,20181104,6,11,November,2018,4,0,0
2018-11-05,20181105,0,11,November,2018,4,0,0
2018-11-06,20181106,1,11,November,2018,4,0,0
2018-11-07,20181107,2,11,November,2018,4,0,0
2018-11-08,20181108,3,11,November,2018,4,0,0
2018-11-09,20181109,4,11,November,2018,4,0,0
2018-11-10,20181110,5,11,November,2018,4,0,0
2018-11-11,20181111,6,11,November,2018,4,0,0
2018-11-12,20181112,0,11,November,2018,4,0,0
2018-11-13,20181113,1,11,November,2018,4,0,0
2018-11-14,20181114,2,11,November,2018,4,0,0
2018-11-15,20181115,3,11,November,2018,4,0,0
2018-11-16,20181116,4,11,November,2018,4,0,0
2018-11-17,20181117,5,11,November,2018,4,0,0
2018-11-18,20181118,6,11,November,2018,4,0,0
2018-11-19,20181119,0,11,November,2018,4,0,0
2018-11-20,20181120,1,11,November,2018,4,0,0
2018-11-21,20181121,2,11,November,2018,4,0,0
2018-11-22,20181122,3,11,November,2018,4,0,0
2018-11-23,20181123,4,11,November,2018,4,0,0
2018-11-24,20181124,5,11,November,2018,4,0,0
2018-11-25,20181125,6,11,November,2018,4,0,0
2018-11-26,20181126,0,11,November,2018,4,0,0
2018-11-27,20181127,1,11,November,2018,4,0,0
2018-11-28,20181128,2,11,November,2018,4,0,0
2018-11-29,20181129,3,11,November,2018,4,0,0
2018-11-30,20181130,4,11,November,2018,4,0,0
2018-12-01,20181201,5,12,December,2018,4,0,0
2018-12-02,20181202,6,12,December,2018,4,0,0
2018-12-03,20181203,0,12,December,2018,4,0,0
2018-12-04,20181204,1,12,December,2018,4,0,0
2018-12-05,20181205,2,12,December,2018,4,0,0
2018-12-06,20181206,3,12,December,2018,4,0,0
2018-12-07,20181207,4,12,December,2018,4,0,0
2018-12-08,20181208,5,12,December,2018,4,0,0
2018-12-09,20181209,6,12,December,2018,4,0,0
2018-12-10,20181210,0,12,December,2018,4,0,0
2018-12-11,20181211,1,12,December,2018,4,0,0
2018-12-12,20181212,2,12,December,2018,4,0,0
2018-12-13,20181213,3,12,December,2018,4,0,0
2018-12-14,20181214,4,12,December,2018,4,0,0
2018-12-15,20181215,5,12,December,2018,4,0,0
2018-12-16,20181216,6,12,December,2018,4,0,0
2018-12-17,20181217,0,12,December,2018,4,0,0
2018-12-18,20181218,1,12,December,2018,4,0,0
2018-12-19,20181219,2,12,December,2018,4,0,0
2018-12-20,20181220,3,12,December,2018,4,0,0
2018-12-21,20181221,4,12,December,2018,4,0,0
2018-12-22,20181222,5,12,December,2018,4,0,0
2018-12-23,20181223,6,12,December,2018,4,0,0
2018-12-24,20181224,0,12,December,2018,4,0,0
2018-12-25,20181225,1,12,December,2018,4,0,0
2018-12-26,20181226,2,12,December,2018,4,0,0
2018-12-27,20181227,3,12,December,2018,4,0,0
2018-12-28,20181228,4,12,December,2018,4,0,0
2018-12-29,20181229,5,12,December,2018,4,0,0
2018-12-30,20181230,6,12,December,2018,4,0,0
2018-12-31,20181231,0,12,December,2018,4,0,0
2019-01-01,20190101,1,1,January,2019,1,1,0
2019-01-02,20190102,2,1,January,2019,1,1,0
2019-01-03,20190103,3,1,January,2019,1,1,0
2019-01-04,20190104,4,1,January,2019,1,1,0
2019-01-05,20190105,5,1,January,2019,1,1,0
2019-01-06,20190106,6,1,January,2019,1,1,0
2019-01-07,20190107,0,1,January,2019,1,1,0
2019-01-08,20190108,1,1,January,2019,1,1,0
2019-01-09,20190109,2,1,January,2019,1,1,0
2019-01-10,20190110,3,1,January,2019,1,1,0
2019-01-11,20190111,4,1,January,2019,1,1,0
2019-01-12,20190112,5,1,January,2019,1,1,0
2019-01-13,20190113,6,1,January,2019,1,1,0
2019-01-14,20190114,0,1,January,2019,1,1,0
2019-01-15,20190115,1,1,January,2019,1,1,0
2019-01-16,20190116,2,1,January,2019,1,1,0
2019-01-17,20190117,3,1,January,2019,1,1,0
2019-01-18,20190118,4,1,January,2019,1,1,0
2019-01-19,20190119,5,1,January,2019,1,1,0
2019-01-20,20190120,6,1,January,2019,1,1,0
2019-01-21,20190121,0,1,January,2019,1,1,0
2019-01-22,20190122,1,1,January,2019,1,1,0
2019-01-23,20190123,2,1,January,2019,1,1,0
2019-01-24,20190124,3,1,January,2019,1,1,0
2019-01-25,20190125,4,1,January,2019,1,1,0
2019-01-26,20190126,5,1,January,2019,1,1,0
2019-01-27,20190127,6,1,January,2019,1,1,0
2019-01-28,20190128,0,1,January,2019,1,1,0
2019-01-29,20190129,1,1,January,2019,1,1,0
2019-01-30,20190130,2,1,January,2019,1,1,0
2019-01-31,20190131,3,1,January,2019,1,1,0
2019-02-01,20190201,4,2,February,2019,1,1,0
2019-02-02,20190202,5,2,February,2019,1,1,0
2019-02-03,20190203,6,2,February,2019,1,1,0
2019-02-04,20190204,0,2,February,2019,1,1,0
2019-02-05,20190205,1,2,February,2019,1,1,0
2019-02-06,20190206,2,2,February,2019,1,1,0
2019-02-07,20190207,3,2,February,2019,1,1,0
2019-02-08,20190208,4,2,February,2019,1,1,0
2019-02-09,20190209,5,2,February,2019,1,1,0
2019-02-10,20190210,6,2,February,2019,1,1,0
2019-02-11,20190211,0,2,February,2019,1,1,0
2019-02-12,20190212,1,2,February,2019,1,1,0
2019-02-13,20190213,2,2,February,2019,1,1,0
2019-02-14,20190214,3,2,February,2019,1,1,0
2019-02-15,20190215,4,2,February,2019,1,1,0
2019-02-16,20190216,5,2,February,2019,1,1,0
2019-02-17,20190217,6,2,February,2019,1,1,0
2019-02-18,20190218,0,2,February,2019,1,1,0
2019-02-19,20190219,1,2,February,2019,1,1,0
2019-02-20,20190220,2,2,February,2019,1,1,0
2019-02-21,20190221,3,2,February,2019,1,1,0
2019-02-22,20190222,4,2,February,2019,1,1,0
2019-02-23,20190223,5,2,February,2019,1,1,0
2019-02-24,20190224,6,2,February,2019,1,1,0
2019-02-25,20190225,0,2,February,2019,1,1,0
2019-02-26,20190226,1,2,February,2019,1,1,0
2019-02-27,20190227,2,2,February,2019,1,1,0
2019-02-28,20190228,3,2,February,2019,1,1,0
2019-03-01,20190301,4,3,March,2019,1,1,1
2019-03-02,20190302,5,3,March,2019,1,1,1
2019-03-03,20190303,6,3,March,2019,1,1,1
2019-03-04,20190304,0,3,March,2019,1,1,1
2019-03-05,20190305,1,3,March,2019,1,1,1
2019-03-06,20190306,2,3,March,2019,1,1,1
2019-03-07,20190307,3,3,March,2019,1,1,1
2019-03-08,20190308,4,3,March,2019,1,1,1
2019-03-09,20190309,5,3,March,2019,1,1,1
2019-03-10,20190310,6,3,March,2019,1,1,1
2019-03-11,20190311,0,3,March,2019,1,1,1
2019-03-12,20190312,1,3,March,2019,1,1,1
2019-03-13,20190313,2,3,March,2019,1,1,1
2019-03-14,20190314,3,3,March,2019,1,1,1
2019-03-15,20190315,4,3,March,2019,1,1,1
2019-03-16,20190316,5,3,March,2019,1,1,1
2019-03-17,20190317,6,3,March,2019,1,1,1
2019-03-18,20190318,0,3,March,2019,1,1,1
2019-03-19,20190319,1,3,March,2019,1,1,1
2019-03-20,20190320,2,3,March,2019,1,1,1
2019-03-21,20190321,3,3,March,2019,1,1,1
2019-03-22,20190322,4,3,March,2019,1,1,1
2019-03-23,20190323,5,3,March,2019,1,1,1
2019-03-24,20190324,6,3,March,2019,1,1,1
2019-03-25,20190325,0,3,March,2019,1,1,1
2019-03-26,20190326,1,3,March,2019,1,1,1
2019-03-27,20190327,2,3,March,2019,1,1,1
2019-03-28,20190328,3,3,March,2019,1,1,1
2019-03-29,20190329,4,3,March,2019,1,1,1
2019-03-30,20190330,5,3,March,2019,1,1,1
2019-03-31,20190331,6,3,March,2019,1,1,1
2019-04-01,20190401,0,4,April,2019,2,1,0
2019-04-02,20190402,1,4,April,2019,2,1,0
2019-04-03,20190403,2,4,April,2019,2,1,0
2019-04-04,20190404,3,4,April,2019,2,1,0
2019-04-05,20190405,4,4,April,2019,2,1,0
2019-04-06,20190406,5,4,April,2019,2,1,0
2019-04-07,20190407,6,4,April,2019,2,1,0
2019-04-08,20190408,0,4,April,2019,2,1,0
2019-04-09,20190409,1,4,April,2019,2,1,0
2019-04-10,20190410,2,4,April,2019,2,1,0
2019-04-11,20190411,3,4,April,2019,2,1,0
2019-04-12,20190412,4,4,April,2019,2,1,0
2019-04-13,20190413,5,4,April,2019,2,1,0
2019-04-14,20190414,6,4,April,2019,2,1,0
2019-04-15,20190415,0,4,April,2019,2,1,0
2019-04-16,20190416,1,4,April,2019,2,1,0
2019-04-17,20190417,2,4,April,2019,2,1,0
2019-04-18,20190418,3,4,April,2019,2,1,0
2019-04-19,20190419,4,4,April,2019,2,1,0
2019-04-20,20190420,5,4,April,2019,2,1,0
2019-04-21,20190421,6,4,April,2019,2,1,0
2019-04-22,20190422,0,4,April,2019,2,1,0
2019-04-23,20190423,1,4,April,2019,2,1,0
2019-04-24,20190424,2,4,April,2019,2,1,0
2019-04-25,20190425,3,4,April,2019,2,1,0
2019-04-26,20190426,4,4,April,2019,2,1,0
2019-04-27,20190427,5,4,April,2019,2,1,0
2019-04-28,20190428,6,4,April,2019,2,1,0
2019-04-29,20190429,0,4,April,2019,2,1,0
2019-04-30,20190430,1,4,April,2019,2,1,0
2019-05-01,20190501,2,5,May,2019,2,1,0
2019-05-02,20190502,3,5,May,2019,2,1,0
2019-05-03,20190503,4,5,May,2019,2,1,0
2019-05-04,20190504,5,5,May,2019,2,1,0
2019-05-05,20190505,6,5,May,2019,2,1,0
2019-05-06,20190506,0,5,May,2019,2,1,0
2019-05-07,20190507,1,5,May,2019,2,1,0
2019-05-08,20190508,2,5,May,2019,2,1,0
2019-05-09,20190509,3,5,May,2019,2,1,0
2019-05-10,20190510,4,5,May,2019,2,1,0
2019-05-11,20190511,5,5,May,2019,2,1,0
2019-05-12,20190512,6,5,May,2019,2,1,0
2019-05-13,20190513,0,5,May,2019,2,1,0
2019-05-14,20190514,1,5,May,2019,2,1,0
2019-05-15,20190515,2,5,May,2019,2,1,0
2019-05-16,20190516,3,5,May,2019,2,1,0
2019-05-17,20190517,4,5,May,2019,2,1,0
2019-05-18,20190518,5,5,May,2019,2,1,0
2019-05-19,20190519,6,5,May,2019,2,1,0
2019-05-20,20190520,0,5,May,2019,2,1,0
2019-05-21,20190521,1,5,May,2019,2,1,0
2019-05-22,20190522,2,5,May,2019,2,1,0
2019-05-23,20190523,3,5,May,2019,2,1,0
2019-05-24,20190524,4,5,May,2019,2,1,0
2019-05-25,20190525,5,5,May,2019,2,1,0
2019-05-26,20190526,6,5,May,2019,2,1,0
2019-05-27,20190527,0,5,May,2019,2,1,0
2019-05-28,20190528,1,5,May,2019,2,1,0
2019-05-29,20190529,2,5,May,2019,2,1,0
2019-05-30,20190530,3,5,May,2019,2,1,0
2019-05-31,20190531,4,5,May,2019,2,1,0
2019-06-01,20190601,5,6,June,2019,2,1,0
2019-06-02,20190602,6,6,June,2019,2,1,0
2019-06-03,20190603,0,6,June,2019,2,1,0
2019-06-04,20190604,1,6,June,2019,2,1,0
2019-06-05,20190605,2,6,June,2019,2,1,0
2019-06-06,20190606,3,6,June,2019,2,1,0
2019-06-07,20190607,4,6,June,2019,2,1,0
2019-06-08,20190608,5,6,June,2019,2,1,0
2019-06-09,20190609,6,6,June,2019,2,1,0
2019-06-10,20190610,0,6,June,2019,2,1,0
2019-06-11,20190611,1,6,June,2019,2,1,0
2019-06-12,20190612,2,6,June,2019,2,1,0
2019-06-13,20190613,3,6,June,2019,2,1,0
2019-06-14,20190614,4,6,June,2019,2,1,0
2019-06-15,20190615,5,6,June,2019,2,1,0
2019-06-16,20190616,6,6,June,2019,2,1,0
2019-06-17,20190617,0,6,June,2019,2,1,0
2019-06-18,20190618,1,6,June,2019,2,1,0
2019-06-19,20190619,2,6,June,2019,2,1,0
2019-06-20,20190620,3,6,June,2019,2,1,0
2019-06-21,20190621,4,6,June,2019,2,1,0
2019-06-22,20190622,5,6,June,2019,2,1,0
2019-06-23,20190623,6,6,June,2019,2,1,0
2019-06-24,20190624,0,6,June,2019,2,1,0
2019-06-25,20190625,1,6,June,2019,2,1,0
2019-06-26,20190626,2,6,June,2019,2,1,0
2019-06-27,20190627,3,6,June,2019,2,1,0
2019-06-28,20190628,4,6,June,2019,2,1,0
2019-06-29,20190629,5,6,June,2019,2,1,0
2019-06-30,20190630,6,6,June,2019,2,1,0
2019-07-01,20190701,0,7,July,2019,3,1,0
2019-07-02,20190702,1,7,July,2019,3,1,0
2019-07-03,20190703,2,7,July,2019,3,1,0
2019-07-04,20190704,3,7,July,2019,3,1,0
2019-07-05,20190705,4,7,July,2019,3,1,0
2019-07-06,20190706,5,7,July,2019,3,1,0
2019-07-07,20190707,6,7,July,2019,3,1,0
2019-07-08,20190708,0,7,July,2019,3,1,0
2019-07-09,20190709,1,7,July,2019,3,1,0
2019-07-10,20190710,2,7,July,2019,3,1,0
2019-07-11,20190711,3,7,July,2019,3,1,0
2019-07-12,20190712,4,7,July,2019,3,1,0
2019-07-13,20190713,5,7,July,2019,3,1,0
2019-07-14,20190714,6,7,July,2019,3,1,0
2019-07-15,20190715,0,7,July,2019,3,1,0
2019-07-16,20190716,1,7,July,2019,3,1,0
2019-07-17,20190717,2,7,July,2019,3,1,0
2019-07-18,20190718,3,7,July,2019,3,1,0
2019-07-19,20190719,4,7,July,2019,3,1,0
2019-07-20,20190720,5,7,July,2019,3,1,0
2019-07-21,20190721,6,7,July,2019,3,1,0
2019-07-22,20190722,0,7,July,2019,3,1,0
2019-07-23,20190723,1,7,July,2019,3,1,0
2019-07-24,20190724,2,7,July,2019,3,1,0
2019-07-25,20190725,3,7,July,2019,3,1,0
2019-07-26,20190726,4,7,July,2019,3,1,0
2019-07-27,20190727,5,7,July,2019,3,1,0
2019-07-28,20190728,6,7,July,2019,3,1,0
2019-07-29,20190729,0,7,July,2019,3,1,0
2019-07-30,20190730,1,7,July,2019,3,1,0
2019-07-31,20190731,2,7,July,2019,3,1,0
2019-08-01,20190801,3,8,August,2019,3,1,0
2019-08-02,20190802,4,8,August,2019,3,1,0
2019-08-03,20190803,5,8,August,2019,3,1,0
2019-08-04,20190804,6,8,August,2019,3,1,0
2019-08-05,20190805,0,8,August,2019,3,1,0
2019-08-06,20190806,1,8,August,2019,3,1,0
2019-08-07,20190807,2,8,August,2019,3,1,0
2019-08-08,20190808,3,8,August,2019,3,1,0
2019-08-09,20190809,4,8,August,2019,3,1,0
2019-08-10,20190810,5,8,August,2019,3,1,0
2019-08-11,20190811,6,8,August,2019,3,1,0
2019-08-12,20190812,0,8,August,2019,3,1,0
2019-08-13,20190813,1,8,August,2019,3,1,0
2019-08-14,20190814,2,8,August,2019,3,1,0
2019-08-15,20190815,3,8,August,2019,3,1,0
2019-08-16,20190816,4,8,August,2019,3,1,0
2019-08-17,20190817,5,8,August,2019,3,1,0
2019-08-18,20190818,6,8,August,2019,3,1,0
2019-08-19,20190819,0,8,August,2019,3,1,0
2019-08-20,20190820,1,8,August,2019,3,1,0
2019-08-21,20190821,2,8,August,2019,3,1,0
2019-08-22,20190822,3,8,August,2019,3,1,0
2019-08-23,20190823,4,8,August,2019,3,1,0
2019-08-24,20190824,5,8,August,2019,3,1,0
2019-08-25,20190825,6,8,August,2019,3,1,0
2019-08-26,20190826,0,8,August,2019,3,1,0
2019-08-27,20190827,1,8,August,2019,3,1,0
2019-08-28,20190828,2,8,August,2019,3,1,0
2019-08-29,20190829,3,8,August,2019,3,1,0
2019-08-30,20190830,4,8,August,2019,3,1,0
2019-08-31,20190831,5,8,August,2019,3,1,0
2019-09-01,20190901,6,9,September,2019,3,1,0
2019-09-02,20190902,0,9,September,2019,3,1,0
2019-09-03,20190903,1,9,September,2019,3,1,0
2019-09-04,20190904,2,9,September,2019,3,1,0
2019-09-05,20190905,3,9,September,2019,3,1,0
2019-09-06,20190906,4,9,September,2019,3,1,0
2019-09-07,20190907,5,9,September,2019,3,1,0
2019-09-08,20190908,6,9,September,2019,3,1,0
2019-09-09,20190909,0,9,September,2019,3,1,0
2019-09-10,20190910,1,9,September,2019,3,1,0
2019-09-11,20190911,2,9,September,2019,3,1,0
2019-09-12,20190912,3,9,September,2019,3,1,0
2019-09-13,20190913,4,9,September,2019,3,1,0
2019-09-14,20190914,5,9,September,2019,3,1,0
2019-09-15,20190915,6,9,September,2019,3,1,0
2019-09-16,20190916,0,9,September,2019,3,1,0
2019-09-17,20190917,1,9,September,2019,3,1,0
2019-09-18,20190918,2,9,September,2019,3,1,0
2019-09-19,20190919,3,9,September,2019,3,1,0
2019-09-20,20190920,4,9,September,2019,3,1,0
2019-09-21,20190921,5,9,September,2019,3,1,0
2019-09-22,20190922,6,9,September,2019,3,1,0
2019-09-23,20190923,0,9,September,2019,3,1,0
2019-09-24,20190924,1,9,September,2019,3,1,0
2019-09-25,20190925,2,9,September,2019,3,1,0
2019-09-26,20190926,3,9,September,2019,3,1,0
2019-09-27,20190927,4,9,September,2019,3,1,0
2019-09-28,20190928,5,9,September,2019,3,1,0
2019-09-29,20190929,6,9,September,2019,3,1,0
2019-09-30,20190930,0,9,September,2019,3,1,0
2019-10-01,20191001,1,10,October,2019,4,1,0
2019-10-02,20191002,2,10,October,2019,4,1,0
2019-10-03,20191003,3,10,October,2019,4,1,0
2019-10-04,20191004,4,10,October,2019,4,1,0
2019-10-05,20191005,5,10,October,2019,4,1,0
2019-10-06,20191006,6,10,October,2019,4,1,0
2019-10-07,20191007,0,10,October,2019,4,1,0
2019-10-08,20191008,1,10,October,2019,4,1,0
2019-10-09,20191009,2,10,October,2019,4,1,0
2019-10-10,20191010,3,10,October,2019,4,1,0
2019-10-11,20191011,4,10,October,2019,4,1,0
2019-10-12,20191012,5,10,October,2019,4,1,0
2019-10-13,20191013,6,10,October,2019,4,1,0
2019-10-14,20191014,0,10,October,2019,4,1,0
2019-10-15,20191015,1,10,October,2019,4,1,0
2019-10-16,20191016,2,10,October,2019,4,1,0
2019-10-17,20191017,3,10,October,2019,4,1,0
2019-10-18,20191018,4,10,October,2019,4,1,0
2019-10-19,20191019,5,10,October,2019,4,1,0
2019-10-20,20191020,6,10,October,2019,4,1,0
2019-10-21,20191021,0,10,October,2019,4,1,0
2019-10-22,20191022,1,10,October,2019,4,1,0
2019-10-23,20191023,2,10,October,2019,4,1,0
2019-10-24,20191024,3,10,October,2019,4,1,0
2019-10-25,20191025,4,10,October,2019,4,1,0
2019-10-26,20191026,5,10,October,2019,4,1,0
2019-10-27,20191027,6,10,October,2019,4,1,0
2019-10-28,20191028,0,10,October,2019,4,1,0
2019-10-29,20191029,1,10,October,2019,4,1,0
2019-10-30,20191030,2,10,October,2019,4,1,0
2019-10-31,20191031,3,10,October,2019,4,1,0
2019-11-01,20191101,4,11,November,2019,4,1,0
2019-11-02,20191102,5,11,November,2019,4,1,0
2019-11-03,20191103,6,11,November,2019,4,1,0
2019-11-04,20191104,0,11,November,2019,4,1,0
2019-11-05,20191105,1,11,November,2019,4,1,0
2019-11-06,20191106,2,11,November,2019,4,1,0
2019-11-07,20191107,3,11,November,2019,4,1,0
2019-11-08,20191108,4,11,November,2019,4,1,0
2019-11-09,20191109,5,11,November,2019,4,1,0
2019-11-10,20191110,6,11,November,2019,4,1,0
2019-11-11,20191111,0,11,November,2019,4,1,0
2019-11-12,20191112,1,11,November,2019,4,1,0
2019-11-13,20191113,2,11,November,2019,4,1,0
2019-11-14,20191114,3,11,November,2019,4,1,0
2019-11-15,20191115,4,11,November,2019,4,1,0
2019-11-16,20191116,5,11,November,2019,4,1,0
2019-11-17,20191117,6,11,November,2019,4,1,0
2019-11-18,20191118,0,11,November,2019,4,1,0
2019-11-19,20191119,1,11,November,2019,4,1,0
2019-11-20,20191120,2,11,November,2019,4,1,0
2019-11-21,20191121,3,11,November,2019,4,1,0
2019-11-22,20191122,4,11,November,2019,4,1,0
2019-11-23,20191123,5,11,November,2019,4,1,0
2019-11-24,20191124,6,11,November,2019,4,1,0
2019-11-25,20191125,0,11,November,2019,4,1,0
2019-11-26,20191126,1,11,November,2019,4,1,0
2019-11-27,20191127,2,11,November,2019,4,1,0
2019-11-28,20191128,3,11,November,2019,4,1,0
2019-11-29,20191129,4,11,November,2019,4,1,0
2019-11-30,20191130,5,11,November,2019,4,1,0
2019-12-01,20191201,6,12,December,2019,4,1,0
